model,layer_index,layer_ordinal,relative_depth,estimator,raw_or_pc,partition_idx,group_a,group_b,is_canonical_wei,S_group_a,S_group_b,S_between,delta_group_a,delta_group_b,T,rank
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,median,placebo_calibrated,2,payload_splitting|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|persona_roleplay,False,0.5854925513267517,0.3180733919143677,0.48803625835312736,0.09745629297362435,-0.16996286643875969,-0.03625328673256767,7
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,median,placebo_calibrated,3,distractors_negated|prefix_injection|refusal_suppression,encoding_obfuscation|payload_splitting|persona_roleplay,False,0.5025861958662668,0.4404674172401428,0.47487370173136395,0.0277124941349029,-0.03440628449122113,-0.003346895178159115,4
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,median,placebo_calibrated,4,encoding_obfuscation|persona_roleplay|prefix_injection,distractors_negated|payload_splitting|refusal_suppression,False,0.4036951959133148,0.4854896167914073,0.49282996853192645,-0.08913477261861164,-0.007340351740519169,-0.048237562179565374,9
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,median,placebo_calibrated,5,payload_splitting|persona_roleplay|prefix_injection,distractors_negated|encoding_obfuscation|refusal_suppression,False,0.4358266294002533,0.4360930323600769,0.4985850188467238,-0.0627583894464705,-0.06249198648664689,-0.06262518796655869,10
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,median,placebo_calibrated,6,distractors_negated|persona_roleplay|prefix_injection,encoding_obfuscation|payload_splitting|refusal_suppression,False,0.3627643883228302,0.5683311720689138,0.47885971930291915,-0.11609533098008895,0.08947145276599466,-0.013311939107047144,6
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,median,placebo_calibrated,7,encoding_obfuscation|payload_splitting|prefix_injection,distractors_negated|persona_roleplay|refusal_suppression,False,0.6372828483581543,0.39113356669743854,0.44641943441496956,0.19086341394318473,-0.05528586771753102,0.06778877311282683,2
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,median,placebo_calibrated,8,distractors_negated|encoding_obfuscation|prefix_injection,payload_splitting|persona_roleplay|refusal_suppression,False,0.49168678124745685,0.4508378803730011,0.47505001889334786,0.01663676235410899,-0.02421213852034676,-0.003787688083118912,5
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,median,placebo_calibrated,9,distractors_negated|payload_splitting|prefix_injection,encoding_obfuscation|persona_roleplay|refusal_suppression,False,0.5526753664016724,0.43029844760894775,0.4615669680966271,0.09110839830504525,-0.03126852048767936,0.02991993890868294,3
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,trimmed_mean,raw,0,persona_roleplay|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|payload_splitting,True,0.5231485267480215,0.5757754743099213,0.43556450804074603,0.08758401870727545,0.14021096626917523,0.1138974924882254,1
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,trimmed_mean,raw,1,encoding_obfuscation|prefix_injection|refusal_suppression,distractors_negated|payload_splitting|persona_roleplay,False,0.5496687193711599,0.36594075957934064,0.49666934874322677,0.05299937062793314,-0.13072858916388613,-0.038864609267976524,7
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,trimmed_mean,raw,2,payload_splitting|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|persona_roleplay,False,0.6098922491073608,0.30411802728970844,0.4972024162610372,0.11268983284632367,-0.19308438897132874,-0.04019727806250256,8
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,trimmed_mean,raw,3,distractors_negated|prefix_injection|refusal_suppression,encoding_obfuscation|payload_splitting|persona_roleplay,False,0.5114362140496572,0.45234979192415875,0.48061050640212166,0.03082570764753556,-0.02826071447796291,0.0012824965847862968,4
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,trimmed_mean,raw,4,encoding_obfuscation|persona_roleplay|prefix_injection,distractors_negated|payload_splitting|refusal_suppression,False,0.41729016105333966,0.49471768736839294,0.4978698922528161,-0.08057973119947642,-0.0031522048844231376,-0.04186596804194975,9
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,trimmed_mean,raw,5,payload_splitting|persona_roleplay|prefix_injection,distractors_negated|encoding_obfuscation|refusal_suppression,False,0.4733889698982239,0.42877023418744403,0.501152773698171,-0.02776380379994714,-0.07238253951072698,-0.05007317165533709,10
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,trimmed_mean,raw,6,distractors_negated|persona_roleplay|prefix_injection,encoding_obfuscation|payload_splitting|refusal_suppression,False,0.374222328265508,0.5762913922468821,0.48503460155593026,-0.11081227329042226,0.09125679069095183,-0.009777741299735188,6
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,trimmed_mean,raw,7,encoding_obfuscation|payload_splitting|prefix_injection,distractors_negated|persona_roleplay|refusal_suppression,False,0.6500273744265238,0.36905373136202496,0.4621788064638774,0.18784856796264643,-0.09312507510185242,0.04736174643039698,2
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,trimmed_mean,raw,8,distractors_negated|encoding_obfuscation|prefix_injection,payload_splitting|persona_roleplay|refusal_suppression,False,0.4982444941997528,0.46395865082740784,0.4811381267176734,0.017106367482079388,-0.017179475890265583,-3.655420409309773e-05,5
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,trimmed_mean,raw,9,distractors_negated|payload_splitting|prefix_injection,encoding_obfuscation|persona_roleplay|refusal_suppression,False,0.5702537099520365,0.41392160455385846,0.47381407022476196,0.09643963972727454,-0.059892465670903505,0.01827358702818549,3
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,trimmed_mean,placebo_calibrated,0,persona_roleplay|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|payload_splitting,True,0.5121211012204488,0.5699519614378611,0.42893101109398735,0.0831900901264615,0.14102095034387374,0.11210552023516762,1
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,trimmed_mean,placebo_calibrated,1,encoding_obfuscation|prefix_injection|refusal_suppression,distractors_negated|payload_splitting|persona_roleplay,False,0.5412535270055135,0.354897677898407,0.49090496367878383,0.05034856332672971,-0.13600728578037685,-0.04282936122682357,8
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,trimmed_mean,placebo_calibrated,2,payload_splitting|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|persona_roleplay,False,0.585959255695343,0.31804893414179486,0.48828596870104474,0.09767328699429828,-0.17023703455924988,-0.03628187378247577,7
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,trimmed_mean,placebo_calibrated,3,distractors_negated|prefix_injection|refusal_suppression,encoding_obfuscation|payload_splitting|persona_roleplay,False,0.5035278697808584,0.440572589635849,0.4749218788411882,0.0286059909396702,-0.034349289205339195,-0.0028716491328344973,4
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,trimmed_mean,placebo_calibrated,4,encoding_obfuscation|persona_roleplay|prefix_injection,distractors_negated|payload_splitting|refusal_suppression,False,0.40435269474983215,0.48565353949864704,0.4929532872305976,-0.08860059248076546,-0.007299747731950579,-0.04795017010635805,9
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,trimmed_mean,placebo_calibrated,5,payload_splitting|persona_roleplay|prefix_injection,distractors_negated|encoding_obfuscation|refusal_suppression,False,0.4362155000368754,0.43596187233924866,0.4988962411880493,-0.06268074115117389,-0.06293436884880066,-0.06280755499998725,10
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,trimmed_mean,placebo_calibrated,6,distractors_negated|persona_roleplay|prefix_injection,encoding_obfuscation|payload_splitting|refusal_suppression,False,0.363601674636205,0.5683030883471171,0.47898711098564994,-0.11538543634944493,0.08931597736146712,-0.013034729493988872,6
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,trimmed_mean,placebo_calibrated,7,encoding_obfuscation|payload_splitting|prefix_injection,distractors_negated|persona_roleplay|refusal_suppression,False,0.6368856032689413,0.39244526624679565,0.4465117421415117,0.1903738611274296,-0.054066475894716026,0.06815369261635684,2
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,trimmed_mean,placebo_calibrated,8,distractors_negated|encoding_obfuscation|prefix_injection,payload_splitting|persona_roleplay|refusal_suppression,False,0.49104855457941693,0.4515632589658101,0.4754180941316817,0.01563046044773525,-0.023854835165871557,-0.0041121873590681535,5
Qwen2.5-7B-Instruct,16,17,0.5925925925925926,trimmed_mean,placebo_calibrated,9,distractors_negated|payload_splitting|prefix_injection,encoding_obfuscation|persona_roleplay|refusal_suppression,False,0.5520700911680857,0.4310303231080373,0.46192189388804966,0.09014819728003604,-0.030891570780012367,0.029628313250011862,3
Qwen2.5-7B-Instruct,17,18,0.6296296296296297,mean,raw,0,persona_roleplay|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|payload_splitting,True,0.4558634062608083,0.5680633783340454,0.3835943275027805,0.0722690787580278,0.1844690508312649,0.12836906479464633,1
Qwen2.5-7B-Instruct,17,18,0.6296296296296297,mean,raw,1,encoding_obfuscation|prefix_injection|refusal_suppression,distractors_negated|payload_splitting|persona_roleplay,False,0.49291783571243286,0.3150651752948761,0.4555755853652954,0.03734225034713745,-0.1405104100704193,-0.05158407986164093,8
Qwen2.5-7B-Instruct,17,18,0.6296296296296297,mean,raw,2,payload_splitting|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|persona_roleplay,False,0.5554259220759074,0.2582191030184428,0.45368824733628166,0.1017376747396257,-0.19546914431783885,-0.046865734789106606,7
Qwen2.5-7B-Instruct,17,18,0.6296296296296297,mean,raw,3,distractors_negated|prefix_injection|refusal_suppression,encoding_obfuscation|payload_splitting|persona_roleplay,False,0.46063073476155597,0.3942293624083201,0.439949889977773,0.02068084478378296,-0.045720527569452885,-0.012519841392834963,5
Qwen2.5-7B-Instruct,17,18,0.6296296296296297,mean,raw,4,encoding_obfuscation|persona_roleplay|prefix_injection,distractors_negated|payload_splitting|refusal_suppression,False,0.3392154574394226,0.4596809248129527,0.45860446161693996,-0.11938900417751735,0.0010764631960127335,-0.05915627049075228,9
Qwen2.5-7B-Instruct,17,18,0.6296296296296297,mean,raw,5,payload_splitting|persona_roleplay|prefix_injection,distractors_negated|encoding_obfuscation|refusal_suppression,False,0.3946833113829295,0.3957946201165517,0.46141061186790466,-0.06672730048497516,-0.06561599175135296,-0.06617164611816406,10
Qwen2.5-7B-Instruct,17,18,0.6296296296296297,mean,raw,6,distractors_negated|persona_roleplay|prefix_injection,encoding_obfuscation|payload_splitting|refusal_suppression,False,0.3080003360907237,0.5399170915285746,0.442264113161299,-0.1342637770705753,0.0976529783672756,-0.018305399351649876,6
Qwen2.5-7B-Instruct,17,18,0.6296296296296297,mean,raw,7,encoding_obfuscation|payload_splitting|prefix_injection,distractors_negated|persona_roleplay|refusal_suppression,False,0.6266010999679565,0.3376597762107849,0.40348296364148456,0.22311813632647198,-0.06582318743069965,0.07864747444788617,2
Qwen2.5-7B-Instruct,17,18,0.6296296296296297,mean,raw,8,distractors_negated|encoding_obfuscation|prefix_injection,payload_splitting|persona_roleplay|refusal_suppression,False,0.47350600361824036,0.4153701265652974,0.42861121230655247,0.04489479131168789,-0.013241085741255043,0.015826852785216394,4
Qwen2.5-7B-Instruct,17,18,0.6296296296296297,mean,raw,9,distractors_negated|payload_splitting|prefix_injection,encoding_obfuscation|persona_roleplay|refusal_suppression,False,0.5427427192529043,0.3652526835600535,0.42223812143007916,0.12050459782282513,-0.056985437870025635,0.03175957997639972,3
Qwen2.5-7B-Instruct,17,18,0.6296296296296297,mean,placebo_calibrated,0,persona_roleplay|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|payload_splitting,True,0.4373522301514943,0.5447759330272675,0.3519228779607349,0.08542935219075942,0.19285305506653255,0.13914120362864596,1
Qwen2.5-7B-Instruct,17,18,0.6296296296296297,mean,placebo_calibrated,1,encoding_obfuscation|prefix_injection|refusal_suppression,distractors_negated|payload_splitting|persona_roleplay,False,0.4662750760714213,0.2745036631822586,0.43237268593576217,0.033902390135659155,-0.15786902275350356,-0.061983316308922176,8
Qwen2.5-7B-Instruct,17,18,0.6296296296296297,mean,placebo_calibrated,2,payload_splitting|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|persona_roleplay,False,0.5127073129018148,0.24392574528853098,0.4270879129568736,0.08561939994494122,-0.18316216766834262,-0.04877138386170071,7
Qwen2.5-7B-Instruct,17,18,0.6296296296296297,mean,placebo_calibrated,3,distractors_negated|prefix_injection|refusal_suppression,encoding_obfuscation|payload_splitting|persona_roleplay,False,0.4359555145104726,0.35402432084083557,0.4159723205698861,0.019983193940586508,-0.06194799972905052,-0.020982402894232033,5
Qwen2.5-7B-Instruct,17,18,0.6296296296296297,mean,placebo_calibrated,4,encoding_obfuscation|persona_roleplay|prefix_injection,distractors_negated|payload_splitting|refusal_suppression,False,0.30561668674151105,0.4268505076567332,0.4351432008875741,-0.12952651414606303,-0.008292693230840864,-0.06890960368845195,9
Qwen2.5-7B-Instruct,17,18,0.6296296296296297,mean,placebo_calibrated,5,payload_splitting|persona_roleplay|prefix_injection,distractors_negated|encoding_obfuscation|refusal_suppression,False,0.3356158534685771,0.37983951965967816,0.4408138079775704,-0.10519795450899333,-0.060974288317892256,-0.08308612141344279,10
Qwen2.5-7B-Instruct,17,18,0.6296296296296297,mean,placebo_calibrated,6,distractors_negated|persona_roleplay|prefix_injection,encoding_obfuscation|payload_splitting|refusal_suppression,False,0.2789856940507889,0.5100597341855367,0.41628378960821366,-0.13729809555742478,0.09377594457732308,-0.021761075490050852,6
Qwen2.5-7B-Instruct,17,18,0.6296296296296297,mean,placebo_calibrated,7,encoding_obfuscation|payload_splitting|prefix_injection,distractors_negated|persona_roleplay|refusal_suppression,False,0.5998302698135376,0.3448588202397029,0.36440256900257534,0.23542770081096226,-0.01954374876287246,0.10794197602404493,2
Qwen2.5-7B-Instruct,17,18,0.6296296296296297,mean,placebo_calibrated,8,distractors_negated|encoding_obfuscation|prefix_injection,payload_splitting|persona_roleplay|refusal_suppression,False,0.4484541118144989,0.3803330361843109,0.40303654968738556,0.04541756212711334,-0.022703513503074646,0.011357024312019348,4
Qwen2.5-7B-Instruct,17,18,0.6296296296296297,mean,placebo_calibrated,9,distractors_negated|payload_splitting|prefix_injection,encoding_obfuscation|persona_roleplay|refusal_suppression,False,0.508377194404602,0.36324596405029297,0.3887578795353572,0.11961931486924487,-0.025511915485064207,0.047053699692090334,3
Qwen2.5-7B-Instruct,17,18,0.6296296296296297,median,raw,0,persona_roleplay|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|payload_splitting,True,0.4586241940657298,0.5811641414960226,0.38944117890463936,0.06918301516109043,0.19172296259138322,0.1304529888762368,1
Qwen2.5-7B-Instruct,17,18,0.6296296296296297,median,raw,1,encoding_obfuscation|prefix_injection|refusal_suppression,distractors_negated|payload_splitting|persona_roleplay,False,0.500385582447052,0.32117927074432373,0.46218233969476485,0.03820324275228715,-0.14100306895044112,-0.05139991309907699,8
Qwen2.5-7B-Instruct,17,18,0.6296296296296297,median,raw,2,payload_splitting|prefix_injection|refusal_suppression,distractors_negated|encoding_obfuscation|persona_roleplay,False,0.5611330270767212,0.2659522195657094,0.46034220854441327,0.10079081853230792,-0.19438998897870385,-0.04679958522319799,7
Qwen2.5-7B-Instruct,17,18,0.6296296296296297,median,raw,3,distractors_negated|prefix_injection|refusal_suppression,encoding_obfuscation|payload_splitting|persona_roleplay,False,0.46671364704767865,0.3994966646035512,0.4473005202081468,0.019413126839531836,-0.0478038556045956,-0.014195364382531883,5
